id,focus,signal,slack,drag,confidence,score,lane
l001,lowering drift,35,33,6,25,199,ship
l002,stack depth,35,34,6,55,260,ship
l003,diagnostic reach,35,35,6,85,321,ship
l004,IR pressure,35,36,18,25,154,ship
l005,lowering drift,35,37,18,55,215,ship
l006,stack depth,35,38,18,85,276,ship
l007,diagnostic reach,35,39,34,25,93,hold
l008,IR pressure,35,40,34,55,154,ship
l009,lowering drift,35,41,34,85,215,ship
l010,stack depth,60,42,6,25,308,ship
l011,diagnostic reach,60,43,6,55,369,ship
l012,IR pressure,60,44,6,85,430,ship
l013,lowering drift,60,45,18,25,263,ship
l014,stack depth,60,46,18,55,324,ship
l015,diagnostic reach,60,47,18,85,385,ship
l016,IR pressure,60,48,34,25,202,ship
l017,lowering drift,60,32,34,55,246,ship
l018,stack depth,60,33,34,85,307,ship
l019,diagnostic reach,85,34,6,25,400,ship
l020,IR pressure,85,35,6,55,461,ship
l021,lowering drift,85,36,6,85,522,ship
l022,stack depth,85,37,18,25,355,ship
l023,diagnostic reach,85,38,18,55,416,ship
l024,IR pressure,85,39,18,85,477,ship
l025,lowering drift,85,40,34,25,294,ship
l026,stack depth,85,41,34,55,355,ship
l027,diagnostic reach,85,42,34,85,416,ship
